Created At,Action,Klass Type,from,to
2/6/16 8:12,read,Photo,179223,179223
2/6/16 8:16,read,Photo,179223,179223
2/6/16 15:24,read,Photo,179223,179223
2/6/16 16:48,read,Photo,179223,179223
2/6/16 16:49,read,Photo,179223,179223
1/16/16 17:28,read,portfolio,179223,179223
1/16/16 17:30,read,portfolio,179223,179223
1/16/16 17:31,read,portfolio,179223,179223
1/16/16 20:01,read,portfolio,179223,179223
1/16/16 19:58,read,Video,179223,179223
1/30/16 16:05,read,Video,179223,179223
1/30/16 17:58,reaction_on,Photo,179224,179223
1/30/16 17:58,reaction_on,Photo,179224,179223
1/30/16 16:13,reaction_on,Photo,179224,179223
1/30/16 16:13,reaction_on,Photo,179224,179223
1/23/16 19:53,reaction_on,Video,179224,179223
1/23/16 19:53,reaction_on,Video,179224,179223
1/23/16 19:53,reaction_on,Video,179224,179223
1/23/16 19:53,reaction_on,Video,179224,179223
1/27/16 18:19,read,about_me,179224,179223
1/30/16 16:13,read,Photo,179224,179223
1/30/16 17:58,read,Photo,179224,179223
1/30/16 18:01,read,Photo,179224,179223
1/23/16 19:52,read,Video,179224,179223
1/30/16 18:01,read,Photo,179227,179223
1/30/16 17:57,reaction_on,Photo,179228,179223
1/30/16 17:58,reaction_on,Photo,179228,179223
1/30/16 17:57,reaction_on,Photo,179228,179223
1/30/16 17:57,reaction_on,Photo,179228,179223
1/30/16 17:57,reaction_on,Photo,179228,179223
1/30/16 17:57,read,Photo,179228,179223
3/17/16 19:19,assess,UserChallenge,78079,179224
2/3/16 21:31,assess,UserChallenge,98159,179224
3/10/16 0:05,assess,UserChallenge,98159,179224
2/17/16 19:26,assess,UserChallenge,98159,179224
2/17/16 22:41,assess,UserChallenge,98159,179224
3/9/16 22:17,assess,UserChallenge,98159,179224
1/27/16 20:48,assess,UserChallenge,98159,179224
2/12/16 13:19,comment,VisualWork,167356,179224
2/12/16 13:18,read,Photo,167356,179224
1/24/16 23:08,reaction_on,Design,176973,179224
1/24/16 23:08,reaction_on,Design,176973,179224
1/24/16 23:12,read,about_me,176973,179224
1/24/16 23:06,read,Design,176973,179224
1/24/16 23:08,read,Design,176973,179224
1/24/16 23:08,read,Design,176973,179224
1/30/16 17:58,read,Photo,176973,179224
2/26/16 18:26,read,Pathways,176973,179224
3/7/16 17:37,read,Pathways,176973,179224
2/6/16 4:27,read,Photo,176973,179224
2/13/16 15:55,read,Photo,176973,179224
2/26/16 18:26,read,about_me,176973,179224
3/7/16 17:37,read,about_me,176973,179224
1/23/16 17:22,read,Video,179098,179224
3/19/16 15:51,read,Design,179103,179224
2/13/16 16:41,read,Photo,179115,179224
1/23/16 17:34,read,Video,179127,179224
1/23/16 17:36,read,Video,179127,179224
1/23/16 17:40,read,Video,179127,179224
1/23/16 17:22,read,Video,179129,179224
1/23/16 17:22,read,about_me,179151,179224
1/23/16 17:22,read,about_me,179156,179224
1/27/16 19:08,read,about_me,179156,179224
1/23/16 23:24,read,Design,179156,179224
1/23/16 17:31,read,Video,179156,179224
1/23/16 17:32,read,Video,179156,179224
2/1/16 2:46,read,Photo,179158,179224
2/6/16 16:47,read,Photo,179158,179224
3/19/16 14:30,read,BlogPost,179178,179224
2/6/16 15:52,read,Design,179178,179224
2/13/16 16:38,read,Photo,179178,179224
1/23/16 22:36,reaction_on,Design,179211,179224
1/23/16 22:36,reaction_on,Design,179211,179224
1/30/16 17:58,reaction_on,Photo,179211,179224
2/6/16 16:48,reaction_on,Photo,179211,179224
1/23/16 17:31,reaction_on,Video,179211,179224
2/26/16 16:45,read,about_me,179211,179224
3/12/16 4:30,read,BlogPost,179211,179224
1/23/16 22:36,read,Design,179211,179224
1/23/16 22:37,read,Design,179211,179224
1/30/16 3:01,read,Design,179211,179224
1/23/16 22:27,read,Design,179211,179224
3/19/16 2:39,read,Design,179211,179224
3/19/16 15:33,read,Design,179211,179224
1/30/16 16:53,read,Photo,179211,179224
1/30/16 16:54,read,Photo,179211,179224
1/30/16 17:56,read,Photo,179211,179224
1/30/16 17:57,read,Photo,179211,179224
2/6/16 4:39,read,Photo,179211,179224
2/6/16 4:40,read,Photo,179211,179224
2/6/16 16:48,read,Photo,179211,179224
1/23/16 17:29,read,Video,179211,179224
1/23/16 22:28,read,Video,179211,179224
1/23/16 17:56,comment,Video,179221,179224
1/29/16 4:18,reaction_on,Design,179221,179224
1/29/16 4:18,reaction_on,Design,179221,179224
1/29/16 4:18,reaction_on,Design,179221,179224
1/29/16 4:19,reaction_on,Design,179221,179224
1/29/16 4:18,reaction_on,Design,179221,179224
1/23/16 17:56,reaction_on,Video,179221,179224
1/29/16 4:18,read,Design,179221,179224
1/30/16 17:59,read,Photo,179221,179224
2/6/16 3:58,read,Photo,179221,179224
1/23/16 17:39,read,Video,179221,179224
1/23/16 17:56,read,Video,179221,179224
1/23/16 17:23,read,Video,179223,179224
1/23/16 18:41,comment,Video,179224,179224
1/23/16 16:40,read,about_me,179224,179224
1/23/16 16:41,read,about_me,179224,179224
1/23/16 16:43,read,about_me,179224,179224
1/23/16 16:48,read,about_me,179224,179224
1/23/16 16:49,read,about_me,179224,179224
1/23/16 16:52,read,about_me,179224,179224
1/23/16 16:53,read,about_me,179224,179224
1/23/16 16:54,read,about_me,179224,179224
1/23/16 16:55,read,about_me,179224,179224
1/23/16 16:56,read,about_me,179224,179224
1/23/16 18:44,read,about_me,179224,179224
1/23/16 18:45,read,about_me,179224,179224
1/23/16 18:51,read,about_me,179224,179224
1/23/16 19:46,read,about_me,179224,179224
1/30/16 16:01,read,about_me,179224,179224
1/30/16 16:07,read,about_me,179224,179224
1/30/16 16:08,read,about_me,179224,179224
1/30/16 16:54,read,about_me,179224,179224
2/9/16 22:14,read,about_me,179224,179224
2/13/16 4:01,read,about_me,179224,179224
3/12/16 15:56,read,about_me,179224,179224
1/23/16 19:54,read,badges,179224,179224
1/30/16 16:08,read,badges,179224,179224
3/28/16 23:06,read,Design,179224,179224
1/30/16 16:06,read,Photo,179224,179224
2/13/16 3:52,read,Photo,179224,179224
2/13/16 15:42,read,Photo,179224,179224
1/23/16 16:50,read,portfolio,179224,179224
1/23/16 16:51,read,portfolio,179224,179224
1/23/16 19:46,read,portfolio,179224,179224
1/30/16 16:07,read,portfolio,179224,179224
2/13/16 4:01,read,portfolio,179224,179224
3/12/16 15:56,read,portfolio,179224,179224
1/23/16 18:41,read,Video,179224,179224
1/23/16 18:42,read,Video,179224,179224
1/23/16 18:43,read,Video,179224,179224
1/23/16 19:49,read,Video,179224,179224
1/23/16 16:41,read,Video,179227,179224
1/23/16 17:26,reaction_on,Video,179272,179224
1/23/16 17:21,reaction_on,Video,179272,179224
1/23/16 17:22,reaction_on,Video,179272,179224
1/23/16 17:22,reaction_on,Video,179272,179224
1/23/16 17:22,reaction_on,Video,179272,179224
1/23/16 17:22,reaction_on,Video,179272,179224
1/23/16 17:22,reaction_on,Video,179272,179224
1/23/16 17:34,read,about_me,179272,179224
2/6/16 17:08,read,about_me,179272,179224
1/23/16 16:44,read,Video,179272,179224
1/23/16 17:21,read,Video,179272,179224
1/23/16 17:25,read,Video,179272,179224
1/23/16 17:26,read,Video,179272,179224
1/23/16 17:30,read,Video,179272,179224
1/27/16 20:44,assess,UserChallenge,98159,179227
1/24/16 23:11,reaction_on,Design,176973,179227
1/24/16 23:11,reaction_on,Design,176973,179227
1/27/16 23:45,read,about_me,176973,179227
1/24/16 23:11,read,Design,176973,179227
2/4/16 3:34,read,Photo,176973,179227
2/25/16 23:04,reaction_on,Photo,176973,179227
2/25/16 23:04,read,Photo,176973,179227
3/11/16 18:14,read,Photo,176973,179227
1/16/16 18:28,read,about_me,179098,179227
1/23/16 17:20,read,Video,179098,179227
3/19/16 15:47,read,Photo,179103,179227
4/9/16 16:50,read,Photo,179122,179227
1/30/16 17:37,read,Photo,179127,179227
1/23/16 17:03,read,Video,179127,179227
1/23/16 17:18,read,Video,179127,179227
1/23/16 17:38,read,Video,179127,179227
3/19/16 14:30,read,Photo,179178,179227
1/30/16 16:55,read,Photo,179211,179227
1/23/16 17:32,read,Video,179211,179227
4/9/16 17:24,read,Photo,179221,179227
1/23/16 19:48,reaction_on,Video,179224,179227
1/27/16 18:18,read,about_me,179224,179227
1/23/16 19:48,read,Video,179224,179227
1/16/16 17:20,read,about_me,179227,179227
1/16/16 17:21,read,about_me,179227,179227
1/16/16 17:23,read,about_me,179227,179227
1/16/16 17:24,read,about_me,179227,179227
1/16/16 17:26,read,about_me,179227,179227
1/16/16 17:38,read,about_me,179227,179227
1/16/16 17:40,read,about_me,179227,179227
1/16/16 17:41,read,about_me,179227,179227
1/16/16 17:42,read,about_me,179227,179227
1/16/16 17:44,read,about_me,179227,179227
1/16/16 18:08,read,about_me,179227,179227
1/16/16 18:44,read,about_me,179227,179227
1/23/16 16:39,read,about_me,179227,179227
1/23/16 16:41,read,about_me,179227,179227
1/30/16 16:05,read,about_me,179227,179227
1/30/16 16:09,read,about_me,179227,179227
1/30/16 16:10,read,about_me,179227,179227
1/30/16 16:12,read,about_me,179227,179227
1/30/16 16:52,read,about_me,179227,179227
1/30/16 18:44,read,about_me,179227,179227
2/6/16 17:51,read,about_me,179227,179227
2/6/16 17:54,read,about_me,179227,179227
1/16/16 17:39,read,portfolio,179227,179227
1/23/16 17:19,read,Video,179272,179227
1/23/16 17:21,read,Video,179272,179227
5/27/16 3:15,assess,UserChallenge,78079,179228
4/22/16 1:18,assess,UserChallenge,78079,179228
4/22/16 1:37,assess,UserChallenge,78079,179228
3/17/16 19:21,assess,UserChallenge,78079,179228
4/22/16 1:28,assess,UserChallenge,78079,179228
3/17/16 19:11,assess,UserChallenge,78079,179228
5/27/16 4:58,assess,UserChallenge,78079,179228
5/27/16 3:23,assess,UserChallenge,78079,179228
4/22/16 1:20,assess,UserChallenge,78079,179228
5/27/16 4:44,assess,UserChallenge,78079,179228
5/27/16 3:45,assess,UserChallenge,78079,179228
3/3/16 0:41,assess,UserChallenge,98159,179228
2/3/16 21:15,assess,UserChallenge,98159,179228
2/10/16 19:26,assess,UserChallenge,98159,179228
2/10/16 19:50,assess,UserChallenge,98159,179228
2/10/16 19:55,assess,UserChallenge,98159,179228
3/9/16 22:04,assess,UserChallenge,98159,179228
1/19/16 18:11,reaction_on,Video,176973,179228
1/19/16 17:52,reaction_on,Video,176973,179228
1/28/16 19:32,read,Pathways,176973,179228
1/28/16 19:32,read,portfolio,176973,179228
1/28/16 19:31,read,about_me,176973,179228
1/28/16 19:32,read,about_me,176973,179228
1/19/16 17:51,read,Video,176973,179228
1/19/16 18:11,read,Video,176973,179228
3/19/16 15:26,assess,UserChallenge,176973,179228
2/12/16 5:27,reaction_on,Design,176973,179228
3/4/16 23:01,reaction_on,Design,176973,179228
2/12/16 5:28,reaction_on,Design,176973,179228
5/20/16 18:01,reaction_on,Design,176973,179228
5/20/16 18:01,reaction_on,Photo,176973,179228
5/20/16 18:01,reaction_on,Photo,176973,179228
5/20/16 18:01,read,Design,176973,179228
2/12/16 5:28,read,Design,176973,179228
3/4/16 23:01,read,Design,176973,179228
3/11/16 18:29,read,Design,176973,179228
2/12/16 5:27,read,Design,176973,179228
5/20/16 17:25,read,Pathways,176973,179228
5/20/16 18:01,read,Photo,176973,179228
4/16/16 15:15,read,about_me,176973,179228
5/20/16 17:25,read,about_me,176973,179228
5/21/16 19:11,read,Video,176973,179228
1/16/16 18:29,read,about_me,179098,179228
2/13/16 16:43,read,Video,179098,179228
4/30/16 15:38,read,Photo,179103,179228
1/23/16 17:02,read,Video,179127,179228
5/9/16 18:42,reaction_on,Photo,179129,179228
4/16/16 16:02,read,Design,179129,179228
4/16/16 16:08,read,Design,179129,179228
5/3/16 13:16,read,Photo,179129,179228
5/9/16 18:42,read,Photo,179129,179228
1/16/16 18:33,read,Video,179129,179228
5/21/16 18:36,read,Video,179129,179228
2/27/16 18:50,read,Design,179150,179228
4/30/16 15:35,read,Photo,179150,179228
4/30/16 15:36,read,Photo,179150,179228
4/30/16 15:50,read,Photo,179156,179228
1/19/16 2:23,read,Video,179156,179228
1/16/16 18:00,read,about_me,179178,179228
1/16/16 18:28,read,about_me,179178,179228
3/5/16 16:53,read,BlogPost,179178,179228
4/2/16 16:26,read,Design,179178,179228
4/2/16 16:28,read,Design,179178,179228
1/16/16 18:28,read,Video,179178,179228
1/23/16 22:42,reaction_on,Video,179211,179228
4/2/16 15:55,read,Design,179211,179228
1/23/16 22:40,read,Video,179211,179228
4/16/16 15:27,read,Design,179221,179228
4/16/16 15:52,read,Design,179221,179228
3/19/16 16:22,read,Design,179221,179228
2/27/16 17:25,read,Design,179221,179228
3/28/16 23:05,read,Design,179224,179228
1/30/16 17:59,read,Design,179227,179228
1/16/16 17:14,read,about_me,179228,179228
1/16/16 17:23,read,about_me,179228,179228
1/16/16 17:38,read,about_me,179228,179228
1/16/16 17:39,read,about_me,179228,179228
1/16/16 17:41,read,about_me,179228,179228
1/16/16 17:42,read,about_me,179228,179228
1/16/16 18:21,read,about_me,179228,179228
1/16/16 18:38,read,about_me,179228,179228
1/16/16 18:39,read,about_me,179228,179228
1/30/16 17:31,read,about_me,179228,179228
1/30/16 17:58,read,about_me,179228,179228
3/19/16 15:34,read,about_me,179228,179228
1/16/16 18:38,read,badges,179228,179228
3/19/16 15:35,read,badges,179228,179228
4/16/16 15:51,read,Design,179228,179228
4/16/16 15:52,read,Design,179228,179228
1/30/16 17:29,read,Design,179228,179228
1/30/16 17:31,read,Design,179228,179228
4/16/16 16:02,read,Design,179228,179228
1/16/16 18:38,read,portfolio,179228,179228
1/16/16 18:19,read,Video,179228,179228
1/16/16 18:23,read,Video,179272,179228
1/16/16 18:24,read,Video,179272,179228
1/21/16 19:42,comment,VisualWork,78079,179230
1/21/16 19:42,reaction_on,Photo,78079,179230
1/21/16 19:42,read,Photo,78079,179230
5/27/16 14:53,assess,UserChallenge,98159,179230
5/21/16 0:55,assess,UserChallenge,98159,179230
3/17/16 16:24,assess,UserChallenge,98159,179230
3/4/16 18:55,assess,UserChallenge,98159,179230
2/6/16 14:52,assess,UserChallenge,98159,179230
2/6/16 14:50,assess,UserChallenge,98159,179230
2/12/16 17:40,assess,UserChallenge,98159,179230
2/12/16 19:26,assess,UserChallenge,98159,179230
4/23/16 14:01,assess,UserChallenge,98159,179230
3/17/16 3:58,assess,UserChallenge,98159,179230
1/23/16 3:11,read,Badges,177041,179230
1/23/16 3:11,read,Pathways,177041,179230
1/30/16 15:04,read,Pathways,177041,179230
1/23/16 3:11,read,portfolio,177041,179230
1/15/16 19:52,read,about_me,177041,179230
1/23/16 3:11,read,about_me,177041,179230
1/30/16 15:04,read,about_me,177041,179230
3/29/16 15:39,read,Badges,177041,179230
4/9/16 14:42,read,Badges,177041,179230
4/9/16 14:47,read,Badges,177041,179230
3/29/16 15:39,read,about_me,177041,179230
4/9/16 14:42,read,about_me,177041,179230
4/9/16 14:47,read,about_me,177041,179230
5/21/16 18:26,read,Video,177041,179230
1/16/16 18:39,comment,VisualWork,179100,179230
1/16/16 18:39,reaction_on,Photo,179100,179230
1/16/16 18:39,reaction_on,Photo,179100,179230
1/16/16 18:39,read,Photo,179100,179230
2/6/16 17:07,read,Photo,179180,179230
2/6/16 16:29,read,Photo,179182,179230
1/16/16 17:59,read,about_me,179230,179230
1/23/16 21:43,read,about_me,179230,179230
1/30/16 16:06,read,about_me,179230,179230
4/21/16 20:17,read,about_me,179230,179230
4/21/16 20:18,read,about_me,179230,179230
4/21/16 20:19,read,about_me,179230,179230
4/21/16 20:46,read,about_me,179230,179230
5/21/16 17:21,read,about_me,179230,179230
5/21/16 18:58,read,about_me,179230,179230
4/18/16 15:07,read,Design,179230,179230
1/19/16 0:02,read,Photo,179230,179230
1/19/16 0:06,read,Photo,179230,179230
1/23/16 22:04,read,Photo,179231,179230
4/19/16 20:47,read,about_me,179273,179230
4/16/16 17:14,read,Design,179274,179230
3/12/16 17:50,read,Design,179274,179230
1/21/16 19:37,comment,VisualWork,78079,179231
1/21/16 19:36,read,Photo,78079,179231
1/21/16 19:40,read,Photo,78079,179231
5/13/16 15:39,assess,UserChallenge,98159,179231
3/4/16 18:48,assess,UserChallenge,98159,179231
3/17/16 16:16,assess,UserChallenge,98159,179231
4/16/16 13:35,assess,UserChallenge,98159,179231
5/13/16 14:58,assess,UserChallenge,98159,179231
2/5/16 22:44,assess,UserChallenge,98159,179231
2/6/16 14:53,assess,UserChallenge,98159,179231
2/12/16 19:11,assess,UserChallenge,98159,179231
2/12/16 19:29,assess,UserChallenge,98159,179231
5/13/16 14:51,assess,UserChallenge,98159,179231
4/23/16 14:00,assess,UserChallenge,98159,179231
3/31/16 20:31,assess,UserChallenge,98159,179231
3/11/16 15:38,assess,UserChallenge,98159,179231
1/29/16 18:49,reaction_on,Photo,177041,179231
1/29/16 18:50,reaction_on,Photo,177041,179231
1/29/16 18:49,reaction_on,Photo,177041,179231
1/29/16 18:50,reaction_on,Photo,177041,179231
1/29/16 18:49,reaction_on,Photo,177041,179231
1/29/16 18:07,read,Photo,177041,179231
1/29/16 18:15,read,Photo,177041,179231
1/29/16 18:20,read,Photo,177041,179231
1/29/16 18:48,read,Photo,177041,179231
1/29/16 18:49,read,Photo,177041,179231
1/29/16 18:50,read,Photo,177041,179231
1/30/16 14:56,read,Photo,177041,179231
3/29/16 15:45,read,Badges,177041,179231
4/9/16 14:45,read,Badges,177041,179231
3/29/16 15:45,read,about_me,177041,179231
4/9/16 14:45,read,about_me,177041,179231
5/7/16 16:34,read,Design,179131,179231
5/7/16 16:37,read,Design,179131,179231
5/7/16 16:38,read,Design,179131,179231
5/7/16 16:41,read,Design,179131,179231
1/25/16 2:38,read,Photo,179131,179231
1/16/16 18:49,comment,VisualWork,179132,179231
2/27/16 16:33,read,Design,179132,179231
1/16/16 18:49,read,Photo,179132,179231
5/7/16 17:56,read,Design,179139,179231
5/7/16 18:08,read,Design,179139,179231
1/26/16 3:41,read,Photo,179139,179231
1/30/16 16:38,read,Video,179139,179231
4/16/16 14:46,read,Design,179161,179231
1/23/16 16:57,read,Photo,179161,179231
2/6/16 16:45,reaction_on,Video,179166,179231
2/6/16 16:45,reaction_on,Video,179166,179231
2/6/16 16:44,read,Video,179166,179231
1/24/16 4:55,read,Photo,179173,179231
1/24/16 16:11,read,Photo,179180,179231
4/9/16 16:27,read,Design,179182,179231
3/5/16 16:50,read,Design,179184,179231
1/24/16 0:04,read,Photo,179184,179231
1/24/16 16:05,read,Photo,179184,179231
1/24/16 18:40,read,Photo,179186,179231
1/29/16 2:15,read,Photo,179186,179231
1/16/16 18:51,comment,VisualWork,179187,179231
1/23/16 17:26,comment,VisualWork,179187,179231
1/16/16 18:51,read,Photo,179187,179231
1/23/16 17:26,read,Photo,179187,179231
1/23/16 21:43,read,Photo,179230,179231
1/16/16 17:59,read,about_me,179231,179231
1/23/16 17:12,read,about_me,179231,179231
1/23/16 17:13,read,about_me,179231,179231
1/23/16 21:33,read,about_me,179231,179231
1/23/16 21:34,read,about_me,179231,179231
1/24/16 22:21,read,about_me,179231,179231
1/25/16 2:25,read,about_me,179231,179231
1/25/16 2:26,read,about_me,179231,179231
1/25/16 5:37,read,about_me,179231,179231
1/25/16 5:38,read,about_me,179231,179231
1/30/16 16:10,read,about_me,179231,179231
1/30/16 16:12,read,about_me,179231,179231
1/30/16 16:25,read,about_me,179231,179231
3/19/16 15:12,read,about_me,179231,179231
3/19/16 15:58,read,about_me,179231,179231
5/21/16 18:24,read,about_me,179231,179231
3/19/16 16:00,read,badges,179231,179231
2/3/16 4:03,read,Design,179231,179231
4/9/16 18:57,read,Design,179231,179231
1/16/16 18:50,read,Photo,179231,179231
1/16/16 18:51,read,Photo,179231,179231
1/23/16 16:57,read,Photo,179231,179231
1/23/16 21:31,read,Photo,179231,179231
1/23/16 21:51,read,Photo,179231,179231
1/23/16 21:54,read,Photo,179231,179231
1/23/16 22:05,read,Photo,179231,179231
1/23/16 22:07,read,Photo,179231,179231
1/23/16 22:08,read,Photo,179231,179231
1/24/16 2:34,read,Photo,179231,179231
1/24/16 3:35,read,Photo,179231,179231
1/24/16 3:37,read,Photo,179231,179231
1/24/16 3:38,read,Photo,179231,179231
1/24/16 3:39,read,Photo,179231,179231
1/24/16 13:34,read,Photo,179231,179231
1/24/16 19:20,read,Photo,179231,179231
1/24/16 20:53,read,Photo,179231,179231
2/20/16 15:58,read,Photo,179231,179231
1/23/16 21:34,read,portfolio,179231,179231
1/30/16 16:25,read,portfolio,179231,179231
1/30/16 3:57,read,Video,179231,179231
5/21/16 18:56,read,Video,179231,179231
5/21/16 19:00,read,Video,179231,179231
5/21/16 19:33,read,Video,179231,179231
2/20/16 15:51,read,Video,179231,179231
1/16/16 20:54,comment,VisualWork,179236,179231
5/14/16 21:08,read,Design,179236,179231
1/16/16 20:53,read,Photo,179236,179231
1/16/16 22:22,read,Photo,179236,179231
1/17/16 2:16,read,Photo,179236,179231
1/23/16 20:34,read,Photo,179236,179231
1/24/16 0:22,read,Photo,179236,179231
2/6/16 23:08,read,Video,179236,179231
4/16/16 17:15,read,Design,179273,179231
2/27/16 17:26,read,BlogPost,179274,179231
1/30/16 16:35,read,Video,179274,179231
3/19/16 16:18,read,about_me,179275,179231
2/6/16 15:57,read,Design,179275,179231
2/13/16 16:41,read,Video,179275,179231
2/27/16 17:03,read,Video,179275,179231
1/21/16 19:41,reaction_on,Video,78079,179233
1/21/16 19:41,read,Video,78079,179233
2/6/16 14:45,assess,UserChallenge,98159,179233
2/6/16 14:47,assess,UserChallenge,98159,179233
2/12/16 19:11,assess,UserChallenge,98159,179233
2/12/16 19:20,assess,UserChallenge,98159,179233
1/23/16 15:01,reaction_on,Video,98159,179233
1/23/16 15:01,reaction_on,Video,98159,179233
1/23/16 15:01,read,Video,98159,179233
3/29/16 15:41,read,Badges,177041,179233
3/29/16 15:45,read,Badges,177041,179233
4/9/16 14:44,read,Badges,177041,179233
3/29/16 15:41,read,about_me,177041,179233
3/29/16 15:45,read,about_me,177041,179233
4/9/16 14:44,read,about_me,177041,179233
1/16/16 20:47,comment,Video,179100,179233
1/16/16 20:47,reaction_on,Video,179100,179233
1/16/16 20:46,read,Video,179100,179233
1/23/16 16:57,read,Video,179131,179233
1/25/16 22:05,read,about_me,179160,179233
1/23/16 16:58,read,Video,179161,179233
2/6/16 17:08,reaction_on,Photo,179187,179233
2/6/16 17:08,read,Photo,179187,179233
1/16/16 18:43,read,Video,179187,179233
2/6/16 15:58,read,Design,179231,179233
1/23/16 17:11,read,Video,179231,179233
1/23/16 22:01,read,Video,179231,179233
1/16/16 17:53,read,about_me,179233,179233
1/16/16 17:57,read,about_me,179233,179233
1/16/16 17:59,read,about_me,179233,179233
2/6/16 16:29,read,about_me,179233,179233
1/30/16 18:21,read,Video,179233,179233
2/6/16 16:06,read,Design,179236,179233
1/16/16 20:14,read,Video,179236,179233
1/16/16 20:41,read,Video,179236,179233
1/17/16 2:09,read,Video,179236,179233
2/25/16 17:48,assess,UserChallenge,98159,179235
4/1/16 14:59,assess,UserChallenge,98159,179235
3/12/16 14:28,assess,UserChallenge,98159,179235
2/5/16 22:54,assess,UserChallenge,98159,179235
2/12/16 20:24,assess,UserChallenge,98159,179235
2/26/16 18:51,assess,UserChallenge,98159,179235
2/13/16 3:47,assess,UserChallenge,98159,179235
3/17/16 16:28,assess,UserChallenge,98159,179235
3/11/16 15:50,assess,UserChallenge,98159,179235
2/26/16 18:59,read,Design,159635,179235
2/26/16 19:00,read,Design,159635,179235
1/16/16 16:46,read,about_me,159635,179235
1/15/16 19:42,read,about_me,159635,179235
2/26/16 19:00,read,Design,176973,179235
2/26/16 18:59,read,Design,176974,179235
2/26/16 19:00,read,Design,176974,179235
2/26/16 19:00,read,Design,176975,179235
1/30/16 16:36,read,Photo,179185,179235
3/12/16 16:24,read,Design,179186,179235
3/8/16 18:53,read,Design,179202,179235
1/16/16 17:25,read,about_me,179235,179235
1/16/16 17:47,read,about_me,179235,179235
1/16/16 18:32,read,about_me,179235,179235
1/23/16 16:46,read,about_me,179235,179235
1/23/16 16:47,read,about_me,179235,179235
2/20/16 16:13,read,about_me,179235,179235
2/25/16 0:41,read,about_me,179235,179235
2/25/16 0:42,read,about_me,179235,179235
3/12/16 16:41,read,about_me,179235,179235
3/12/16 16:42,read,about_me,179235,179235
1/30/16 16:57,read,Photo,179235,179235
2/25/16 0:42,read,portfolio,179235,179235
2/25/16 2:26,read,Video,179235,179235
2/27/16 14:47,reaction_on,Design,179376,179235
2/27/16 14:47,reaction_on,Design,179376,179235
2/27/16 14:47,reaction_on,Design,179376,179235
2/27/16 14:47,read,Design,179376,179235
1/24/16 2:19,read,Video,179376,179235
2/27/16 14:45,read,Video,179376,179235
3/28/16 1:04,read,Badges,179469,179235
3/28/16 1:04,read,about_me,179469,179235
3/3/16 18:32,read,Video,179469,179235
1/21/16 19:41,reaction_on,Video,78079,179236
1/21/16 19:40,read,Video,78079,179236
1/21/16 19:41,read,Video,78079,179236
5/27/16 14:51,assess,UserChallenge,98159,179236
2/5/16 22:39,assess,UserChallenge,98159,179236
3/4/16 18:50,assess,UserChallenge,98159,179236
2/12/16 20:23,assess,UserChallenge,98159,179236
5/13/16 15:40,assess,UserChallenge,98159,179236
4/8/16 16:33,assess,UserChallenge,98159,179236
5/13/16 15:30,assess,UserChallenge,98159,179236
2/12/16 19:10,assess,UserChallenge,98159,179236
2/6/16 14:50,assess,UserChallenge,98159,179236
2/12/16 19:13,assess,UserChallenge,98159,179236
2/19/16 22:00,assess,UserChallenge,98159,179236
5/21/16 0:57,assess,UserChallenge,98159,179236
5/13/16 15:29,assess,UserChallenge,98159,179236
4/23/16 14:01,assess,UserChallenge,98159,179236
4/8/16 16:41,assess,UserChallenge,98159,179236
3/11/16 15:44,assess,UserChallenge,98159,179236
4/8/16 16:43,assess,UserChallenge,98159,179236
1/22/16 17:03,reaction_on,Video,98159,179236
1/22/16 17:02,read,Video,98159,179236
1/22/16 17:03,read,Video,98159,179236
1/22/16 17:43,read,Video,98159,179236
1/22/16 17:44,read,Video,98159,179236
1/23/16 14:59,read,Video,98159,179236
1/29/16 18:19,read,Photo,177041,179236
3/29/16 15:46,read,Badges,177041,179236
4/9/16 14:46,read,Badges,177041,179236
3/11/16 4:59,read,Design,177041,179236
3/29/16 15:46,read,about_me,177041,179236
4/9/16 14:45,read,about_me,177041,179236
4/16/16 17:07,read,Design,179100,179236
2/13/16 16:42,read,Photo,179123,179236
5/7/16 17:39,read,Design,179131,179236
1/30/16 15:56,read,Design,179131,179236
1/23/16 18:38,read,Photo,179131,179236
2/13/16 16:41,read,Photo,179131,179236
2/20/16 16:37,read,Photo,179131,179236
2/13/16 16:41,read,Video,179131,179236
2/13/16 16:06,read,Video,179131,179236
2/13/16 16:41,read,Photo,179132,179236
5/7/16 17:30,read,BlogPost,179139,179236
2/13/16 17:00,read,Photo,179139,179236
4/2/16 16:31,read,Design,179160,179236
4/2/16 15:39,read,Design,179160,179236
4/2/16 15:40,read,Design,179160,179236
4/2/16 16:19,read,Design,179160,179236
2/13/16 16:44,read,Video,179161,179236
2/13/16 16:41,read,Video,179161,179236
1/23/16 16:57,read,Video,179161,179236
2/13/16 16:40,read,Video,179166,179236
4/9/16 15:45,read,Design,179173,179236
2/27/16 16:39,comment,VisualWork,179180,179236
1/30/16 18:24,comment,VisualWork,179180,179236
2/27/16 16:39,read,Design,179180,179236
1/30/16 18:24,read,Design,179180,179236
4/7/16 1:33,read,Design,179180,179236
5/7/16 17:39,read,BlogPost,179181,179236
5/14/16 15:06,read,about_me,179182,179236
4/16/16 17:18,read,Design,179182,179236
4/16/16 17:19,read,Design,179182,179236
1/30/16 16:16,read,Design,179184,179236
